,State,month,day,time,harmful-event,manner-of-collision,person-type,seating-position,age,age-range,gender,race,injury-severity,air-bag,transported-for-treatment,protection-system,ejection,extrication,dead-on-arrival,year-of-death,alcohol-test,drug-test,road-type,n0-of-lanes,sorrounding-area,road-features,light-condion,weather-conditions,following-traffic-rules,type-of-vehicle,causality-class,Severity Class
867,0,8,0,1516.0,1,1,1,1,1,36.0,0,0,0,0,0,0,0,1,1,2016.0,0,0,0,1,3,2,1,1,0,3,0,2
868,0,8,0,1440.0,1,1,1,1,1,39.0,0,0,0,0,0,0,0,1,1,2016.0,0,0,0,1,3,2,1,1,1,0,0,2
869,0,8,0,1520.0,1,1,1,1,1,66.0,0,0,0,0,0,0,0,1,1,2016.0,0,0,0,1,3,0,1,1,1,3,0,2
870,0,8,0,1930.0,1,1,1,1,1,22.0,1,0,0,0,0,0,0,1,1,2016.0,0,0,0,1,0,0,1,1,1,0,0,2
871,0,8,0,1130.0,1,1,1,1,1,70.0,0,0,0,0,0,0,0,1,1,2016.0,0,0,1,1,0,0,1,1,1,3,0,2
872,0,8,0,1130.0,1,1,1,1,1,38.0,0,0,0,0,0,0,0,1,1,2016.0,0,0,1,1,0,0,1,1,1,2,1,2
873,0,8,0,1130.0,1,1,1,1,1,38.0,1,0,0,0,0,0,0,1,1,2016.0,0,0,1,1,0,0,1,1,1,2,1,2
874,0,8,0,1325.0,1,1,1,1,1,8.0,0,0,0,0,0,0,0,1,1,2016.0,0,0,1,1,0,0,1,1,1,2,1,2
875,0,8,0,1347.0,1,1,1,1,1,79.0,1,0,0,0,0,0,0,1,1,2016.0,0,0,1,1,0,0,2,1,1,3,1,2
876,0,8,0,1430.0,1,1,1,1,1,51.0,1,0,0,0,0,0,0,1,1,2016.0,0,0,1,1,0,0,2,1,1,3,1,2
877,0,8,0,1300.0,1,1,1,1,1,32.0,0,0,0,0,0,0,1,1,1,2016.0,0,0,1,1,0,0,2,1,1,3,1,2
878,0,8,0,1300.0,1,1,1,1,1,6.0,1,0,0,0,0,1,1,1,1,2016.0,0,1,1,1,0,0,2,1,1,3,1,2
879,0,8,0,1300.0,1,1,1,1,1,33.0,0,0,0,0,0,1,1,1,1,2016.0,0,1,1,1,0,0,2,1,1,3,1,2
880,0,8,0,1325.0,1,1,1,1,1,58.0,1,0,0,0,0,1,1,1,1,2016.0,0,1,1,1,3,0,2,1,1,2,1,2
881,0,8,0,1325.0,1,1,1,1,1,60.0,0,0,0,0,0,1,1,1,1,2016.0,0,1,0,1,3,0,2,1,1,2,1,2
882,0,8,0,1325.0,1,1,1,1,1,32.0,1,0,0,0,1,1,1,1,1,2016.0,0,1,0,1,1,0,2,1,1,1,1,2
883,0,8,0,1325.0,1,1,1,1,1,7.0,1,0,0,0,1,1,1,1,1,2016.0,0,1,0,1,1,0,2,1,0,1,1,2
884,0,8,0,1325.0,1,1,1,1,1,3.0,0,0,0,0,1,1,1,1,1,2016.0,0,1,0,1,1,0,2,1,0,1,1,2
885,0,8,0,1430.0,1,1,1,1,1,35.0,0,0,0,0,1,1,1,1,1,2016.0,0,1,0,1,1,2,1,1,0,2,1,2
886,0,8,0,1430.0,1,1,1,1,1,36.0,0,0,0,0,1,1,1,1,1,2016.0,0,1,0,1,1,2,1,1,0,2,1,2
887,0,8,0,1430.0,1,1,1,1,1,52.0,0,0,0,0,1,1,1,1,1,2016.0,0,1,0,1,1,2,1,1,0,2,1,2
888,0,8,0,1200.0,1,1,1,1,1,29.0,0,0,1,0,1,0,1,1,1,2016.0,0,0,0,1,1,2,1,1,0,2,1,2
889,0,8,0,2115.0,1,1,1,1,1,39.0,1,0,1,0,1,0,1,1,1,2016.0,0,0,0,1,1,2,1,1,0,1,1,2
890,0,8,0,1007.0,1,1,1,1,1,62.0,1,0,1,0,1,0,1,1,1,2016.0,0,0,0,1,1,2,1,5,0,1,1,2
891,0,8,0,930.0,1,1,1,1,1,80.0,0,0,1,0,1,0,1,1,1,2016.0,1,0,0,1,1,2,0,1,0,2,0,2
892,0,8,0,1731.0,1,1,1,1,1,29.0,0,0,1,0,0,0,1,1,1,2016.0,1,0,0,1,3,2,0,1,0,2,0,2
893,0,8,0,1750.0,1,1,1,1,1,29.0,1,0,1,0,0,0,1,0,1,2016.0,1,0,0,1,3,2,0,5,1,2,0,2
894,0,8,0,1750.0,1,1,1,1,1,38.0,0,0,1,0,0,0,1,0,1,2016.0,1,0,0,1,3,2,0,5,1,2,0,1
895,0,8,0,1455.0,1,1,1,1,1,12.0,0,0,1,0,0,0,1,0,1,2016.0,1,0,0,1,3,2,0,4,1,2,0,1
896,0,8,0,858.0,1,1,1,1,1,45.0,1,0,1,0,0,0,1,0,1,2016.0,1,0,0,1,3,2,0,0,1,1,0,1
897,0,8,0,755.0,1,1,1,1,1,51.0,1,1,1,0,0,0,1,0,1,2016.0,1,0,0,1,3,2,0,5,1,1,0,1
898,0,8,0,1120.0,1,1,1,1,1,22.0,1,1,1,0,0,0,1,0,1,2016.0,1,0,0,1,3,2,0,4,1,3,0,1
899,0,8,0,1620.0,1,1,1,1,1,54.0,1,1,1,0,0,0,1,0,1,2016.0,1,1,0,1,3,2,0,5,1,0,0,1
900,0,8,0,1020.0,1,1,1,1,1,53.0,0,1,1,0,0,0,1,0,1,2016.0,1,1,0,1,3,2,0,1,1,1,0,1
901,0,8,0,1050.0,1,1,1,1,1,23.0,0,1,1,0,0,0,1,0,1,2016.0,0,1,1,1,3,2,1,4,1,1,1,1
902,0,8,0,1520.0,1,1,1,1,1,12.0,1,1,1,0,0,0,1,0,1,2016.0,0,1,1,1,3,2,1,1,1,2,1,1
903,0,8,0,1650.0,1,1,1,1,1,23.0,0,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,3,2,1,1,1,2,1,1
904,0,8,0,1650.0,1,1,1,1,1,2.0,1,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,3,2,1,1,1,2,1,2
905,0,8,0,2220.0,1,1,1,1,1,32.0,1,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,0,1,1,1,2,1,2
906,0,8,0,1018.0,1,1,1,1,1,49.0,0,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,0,2,5,1,2,1,0
907,0,8,0,1324.0,1,1,0,1,1,22.0,1,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,0,0,2,1,1,2,1,0
908,0,8,0,1925.0,1,1,0,1,1,23.0,1,1,0,0,0,0,1,1,1,2016.0,0,1,1,1,0,0,2,1,1,2,0,0
909,0,8,0,1925.0,1,1,0,1,1,24.0,0,1,0,0,0,0,1,1,1,2016.0,0,0,1,1,0,0,2,1,1,2,0,0
910,0,8,0,1340.0,1,1,0,1,1,22.0,0,1,0,0,0,0,1,1,1,2016.0,0,0,1,1,0,0,2,1,1,2,0,0
911,0,8,0,1340.0,1,1,0,1,0,35.0,0,1,0,0,0,0,1,1,1,2016.0,0,0,0,1,0,0,2,1,1,2,0,0
912,0,8,0,1647.0,1,1,0,1,0,37.0,0,1,0,0,0,0,1,1,1,2016.0,0,0,0,1,0,0,2,1,1,2,0,0
913,0,8,0,1647.0,1,1,0,1,0,25.0,1,1,0,0,0,0,1,1,1,2016.0,0,0,0,1,0,0,2,1,0,2,0,0
914,0,8,0,1647.0,1,1,0,1,0,36.0,1,1,0,0,1,0,1,1,1,2016.0,0,0,0,2,0,0,2,1,0,2,0,0
915,0,8,0,1647.0,1,1,0,1,0,6.0,1,1,0,0,1,0,1,1,1,2016.0,0,0,0,2,3,0,2,1,0,2,0,0
916,0,8,0,1652.0,1,1,0,1,0,14.0,0,1,0,0,1,0,1,1,1,2016.0,0,0,0,2,3,0,0,1,0,2,0,2
917,0,8,0,1600.0,1,1,0,1,0,50.0,1,1,0,0,1,0,0,1,1,2016.0,0,0,0,2,3,0,0,1,0,0,0,2
918,0,8,0,1540.0,1,1,0,1,0,12.0,1,1,0,0,1,0,0,1,1,2016.0,0,0,0,2,3,2,0,1,0,1,1,2
919,0,8,0,1400.0,1,1,0,1,0,58.0,1,1,0,0,1,0,0,1,1,2016.0,0,0,0,2,1,2,0,1,0,2,1,2
920,0,8,0,1845.0,1,1,0,1,0,8.0,1,1,0,0,1,0,0,1,1,2016.0,0,0,0,2,1,2,0,1,0,2,1,2
921,0,8,0,1630.0,1,1,0,1,0,13.0,1,1,0,0,1,0,0,1,1,2016.0,0,0,1,2,1,2,0,1,0,2,1,2
922,0,8,0,140.0,1,1,0,1,1,39.0,1,1,0,0,1,0,0,1,1,2016.0,0,0,1,2,1,2,0,1,0,2,1,2
923,0,8,0,1634.0,1,1,0,1,1,17.0,1,1,0,0,1,0,0,1,1,2016.0,0,0,1,2,1,2,0,1,0,0,1,2
924,0,8,0,639.0,1,1,0,1,1,20.0,1,1,0,0,0,0,0,1,1,2016.0,0,0,1,1,1,2,0,1,0,2,1,2
925,0,8,0,850.0,1,1,0,1,1,17.0,1,1,1,0,0,0,0,1,1,2016.0,0,1,1,1,1,2,0,1,0,1,1,2
926,0,8,0,2141.0,1,1,0,1,1,35.0,0,1,1,0,0,0,0,1,1,2016.0,0,1,1,1,1,2,1,1,0,2,1,2
927,0,8,0,1318.0,1,1,0,1,1,73.0,1,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,1,2,1,1,0,3,1,2
928,0,8,0,1513.0,1,1,0,1,1,12.0,1,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,1,0,1,1,0,1,1,2
929,0,8,0,1530.0,1,1,0,1,1,32.0,0,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,3,0,0,1,0,0,1,2
930,0,8,0,1330.0,1,1,0,1,1,20.0,0,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,1,0,0,1,0,2,0,2
931,0,8,0,1845.0,1,1,0,1,1,31.0,1,1,1,0,0,0,1,1,1,2016.0,0,1,1,1,1,0,0,1,0,2,0,2
932,0,8,0,2042.0,1,1,0,1,1,25.0,1,1,1,0,0,1,1,1,1,2016.0,0,1,1,1,1,0,0,1,0,2,0,2
933,0,8,0,1443.0,1,1,0,1,1,6.0,1,1,1,0,0,1,1,1,1,2016.0,0,1,1,1,1,0,0,1,0,1,0,2
934,0,8,0,1450.0,1,1,0,1,1,12.0,1,1,1,0,0,1,1,1,1,2016.0,0,1,1,1,1,0,0,1,0,1,0,2
935,0,8,0,2105.0,1,1,0,1,1,51.0,0,1,0,0,0,1,1,0,1,2016.0,0,0,1,1,1,0,0,1,0,2,0,2
936,0,8,0,2256.0,1,1,0,1,1,40.0,1,1,0,0,0,1,1,0,1,2016.0,1,0,1,1,1,0,0,1,0,3,0,2
937,0,8,0,205.0,1,1,0,1,1,21.0,0,0,0,0,0,1,1,0,1,2016.0,1,0,1,1,1,0,0,1,0,2,0,2
938,0,8,0,935.0,1,1,0,1,1,37.0,1,0,0,0,0,1,1,0,1,2016.0,1,0,1,1,1,0,0,1,0,1,0,2
939,0,8,0,1330.0,1,1,0,1,1,22.0,0,0,0,0,0,1,1,0,1,2016.0,1,0,1,1,1,0,1,1,0,2,0,2
940,0,8,0,1735.0,1,1,0,1,1,16.0,0,0,1,0,0,1,1,0,1,2016.0,1,0,1,1,3,0,1,1,0,2,1,2
941,0,8,0,1115.0,1,1,0,1,1,49.0,1,0,1,0,0,1,1,0,1,2016.0,1,0,0,1,3,0,2,1,0,3,1,1
942,0,8,0,1115.0,1,1,0,1,1,54.0,0,0,1,0,0,0,1,0,1,2016.0,1,0,1,1,3,0,2,1,0,3,1,1
943,0,8,0,1115.0,1,1,0,1,1,32.0,0,0,1,0,0,0,1,0,1,2016.0,1,0,1,1,3,0,2,1,1,3,1,1
944,0,8,0,1115.0,1,1,0,1,1,28.0,0,0,1,0,0,0,1,0,1,2016.0,1,0,1,1,3,0,2,1,1,3,1,1
945,0,8,0,1220.0,1,1,0,1,1,18.0,1,0,1,0,0,0,1,1,1,2016.0,1,1,1,1,3,0,2,1,1,2,1,1
946,0,8,0,1220.0,1,1,0,1,1,73.0,1,0,1,0,0,0,1,1,1,2016.0,0,1,1,1,3,0,2,1,1,2,1,1
947,0,8,0,845.0,1,1,0,1,1,28.0,0,0,1,0,1,0,1,1,1,2016.0,0,1,1,1,3,0,2,1,1,1,1,1
948,0,8,0,1630.0,1,1,0,1,1,6.0,1,0,1,0,1,0,1,1,1,2016.0,0,1,1,1,3,0,2,1,1,1,1,1
949,0,8,0,2345.0,1,1,0,1,1,58.0,0,0,1,0,1,0,1,1,1,2016.0,0,1,1,1,3,0,2,1,1,2,1,1
950,0,8,0,900.0,1,1,0,1,1,64.0,1,0,0,0,1,0,1,1,1,2016.0,0,1,1,1,0,0,2,1,1,1,1,1
951,0,8,0,1540.0,1,1,0,1,1,24.0,0,0,0,0,1,0,1,1,1,2016.0,0,1,1,1,0,0,1,1,1,2,1,2
952,0,8,0,914.0,1,1,0,1,1,39.0,1,0,0,0,1,0,1,1,1,2016.0,0,1,0,1,0,0,1,1,1,2,1,2
953,0,8,0,1317.0,1,1,0,1,1,45.0,1,0,0,1,1,0,1,1,1,2016.0,0,1,0,1,0,0,1,1,1,2,1,2
954,0,8,0,1430.0,1,1,0,1,1,25.0,1,0,0,1,1,0,1,1,1,2016.0,0,1,0,1,0,0,1,1,1,2,1,2
955,0,8,0,1430.0,1,1,0,1,1,59.0,0,0,0,1,1,0,1,1,1,2016.0,0,0,0,1,0,0,1,1,0,2,1,2
956,0,8,0,1640.0,1,1,0,1,1,18.0,0,0,0,1,1,0,1,1,1,2016.0,0,0,0,1,0,0,1,1,0,2,1,2
957,0,8,0,1640.0,1,1,0,1,1,31.0,1,0,0,1,0,0,1,1,1,2016.0,0,0,0,1,0,0,1,1,0,2,1,2
958,0,8,0,1822.0,1,1,0,1,1,50.0,0,0,0,1,0,0,1,1,1,2016.0,0,0,0,1,0,2,1,1,0,2,0,2
959,0,8,0,1841.0,1,1,0,0,1,48.0,0,0,0,1,0,0,1,1,1,2016.0,0,0,0,1,0,2,1,1,0,2,0,2
960,0,8,0,505.0,1,1,0,0,1,24.0,1,0,0,1,0,0,1,1,1,2016.0,0,0,1,1,1,2,1,1,0,0,0,2
961,0,8,0,1300.0,1,1,0,0,1,33.0,0,0,0,1,0,0,1,1,1,2016.0,0,0,1,1,1,2,1,1,0,2,0,2
962,0,8,0,1415.0,1,1,0,0,1,36.0,0,0,0,1,0,0,1,1,1,2016.0,0,0,1,2,1,2,1,1,0,2,0,2
963,0,8,0,1415.0,1,1,0,0,1,18.0,0,0,0,1,0,0,1,1,1,2016.0,0,0,1,2,1,2,1,1,0,2,0,2
964,0,8,0,1625.0,1,1,0,0,1,39.0,1,0,0,1,0,0,1,1,1,2016.0,0,0,1,2,1,2,1,1,0,1,0,2
965,0,8,0,1834.0,1,1,0,0,1,19.0,1,0,0,1,0,0,1,1,1,2016.0,0,1,1,2,1,2,1,5,1,2,0,2
966,0,8,0,1834.0,1,1,0,0,1,18.0,1,0,0,1,0,0,1,1,1,2016.0,0,1,1,2,1,2,1,5,1,2,0,2
967,0,8,0,1834.0,1,1,0,0,1,17.0,0,0,0,1,0,0,1,1,1,2016.0,0,1,1,2,1,2,1,5,1,2,0,2
968,0,6,0,1834.0,1,1,0,0,1,19.0,0,0,0,1,0,0,1,1,1,2016.0,0,1,1,2,1,0,1,5,1,2,1,2
969,0,6,0,1834.0,1,1,0,0,1,25.0,1,0,0,1,0,0,1,1,1,2016.0,0,1,1,2,1,0,1,5,1,2,1,2
970,0,6,0,1834.0,1,1,0,0,1,20.0,0,0,1,1,0,0,1,1,1,2016.0,0,1,0,2,3,0,1,5,1,2,1,2
971,0,6,0,1830.0,1,1,0,0,1,44.0,1,0,1,1,0,0,1,1,1,2016.0,0,1,0,2,3,0,1,5,1,1,1,2
972,0,6,0,1857.0,1,1,1,0,1,52.0,0,0,1,1,0,0,1,1,1,2016.0,0,1,0,1,3,0,2,5,1,2,1,2
973,0,6,0,1857.0,1,1,1,0,1,33.0,1,0,1,1,0,0,1,1,1,2016.0,0,1,1,1,3,0,2,5,1,2,1,2
974,0,6,0,1857.0,1,1,1,0,1,50.0,0,0,1,1,0,0,1,1,1,2016.0,0,1,1,1,3,0,2,5,1,2,1,2
975,0,6,0,1857.0,1,1,1,0,1,16.0,0,0,1,1,1,0,1,1,1,2016.0,0,0,1,1,3,0,2,5,1,2,1,2
976,0,6,0,1857.0,1,1,1,0,1,16.0,0,0,1,1,1,0,1,1,1,2016.0,1,0,1,1,0,0,2,5,1,2,1,2
977,0,6,0,1857.0,1,1,1,0,1,16.0,0,0,1,1,1,0,1,1,1,2016.0,1,0,1,1,0,0,2,5,1,2,1,2
978,0,6,0,2205.0,1,1,1,0,1,44.0,1,0,1,1,1,0,1,1,1,2016.0,1,0,1,1,0,0,2,1,1,2,1,2
979,0,6,0,1610.0,1,1,1,0,1,32.0,1,0,1,1,1,0,1,0,1,2016.0,1,0,1,1,0,0,2,1,1,2,1,2
980,0,6,0,1610.0,1,1,1,0,1,28.0,0,0,0,1,1,0,1,0,1,2016.0,1,0,1,2,0,0,2,1,1,2,1,0
981,0,6,0,1715.0,1,1,1,0,1,36.0,1,0,0,1,1,0,1,0,1,2016.0,1,0,1,2,0,0,2,1,1,2,1,0
982,0,6,0,1715.0,1,1,1,0,1,34.0,0,0,0,1,1,0,1,0,1,2016.0,1,0,1,2,0,0,1,1,1,2,0,0
983,0,6,0,1715.0,1,1,1,0,1,1.0,0,0,0,1,1,0,1,0,1,2016.0,1,0,0,2,0,0,1,1,0,2,0,0
984,0,6,0,2200.0,1,1,1,0,1,81.0,1,0,0,1,1,0,1,0,1,2016.0,1,1,0,2,0,0,1,1,0,2,0,0
985,0,6,0,2200.0,1,1,1,0,1,53.0,0,0,0,1,0,0,1,0,1,2016.0,1,1,1,2,0,0,1,1,0,2,0,0
986,0,6,0,2318.0,1,1,1,0,1,83.0,0,0,0,1,0,0,1,0,1,2016.0,0,1,1,2,0,0,1,1,0,2,0,0
987,0,6,0,59.0,1,1,1,0,1,71.0,1,0,0,1,0,0,1,0,1,2016.0,0,1,1,2,0,0,1,1,0,2,0,0
988,0,6,0,59.0,1,1,1,0,1,61.0,0,0,1,1,0,0,1,0,1,2016.0,0,1,1,2,0,0,1,1,0,2,0,0
989,0,6,0,59.0,1,1,1,0,1,60.0,1,0,1,1,0,0,1,1,1,2016.0,0,1,1,2,0,0,1,1,0,2,0,0
990,0,6,0,59.0,1,1,1,0,1,33.0,0,0,1,1,0,0,1,1,1,2016.0,0,1,1,1,0,0,1,1,0,2,0,2
991,0,6,0,59.0,1,1,1,0,1,41.0,1,0,1,1,0,0,1,1,1,2016.0,0,1,1,1,0,0,1,1,0,2,0,2
992,0,6,0,1201.0,1,1,1,0,1,60.0,0,0,1,1,0,0,1,1,1,2016.0,0,1,1,1,0,0,1,1,0,2,1,2
993,0,6,0,1201.0,1,1,1,0,1,62.0,1,0,1,1,0,1,1,1,1,2016.0,0,1,1,1,0,2,1,1,1,2,1,2
994,0,6,0,1240.0,1,1,1,0,1,65.0,1,0,1,1,0,1,1,1,1,2016.0,0,0,1,1,0,2,1,1,1,2,1,2
995,0,6,0,1410.0,1,1,1,0,1,51.0,1,0,1,1,0,1,1,1,1,2016.0,0,0,0,1,0,2,1,1,1,1,1,2
996,0,6,0,2100.0,1,1,1,0,1,31.0,1,0,1,1,1,1,1,1,1,2016.0,0,0,0,1,3,2,1,1,1,2,1,2
997,0,6,0,1210.0,1,1,1,0,1,31.0,1,0,1,1,1,1,1,1,1,2016.0,0,0,0,1,3,2,1,1,1,1,1,2
998,0,6,0,830.0,1,1,1,0,1,69.0,1,0,0,1,1,1,1,1,1,2016.0,0,0,0,1,3,2,1,1,1,2,1,2
999,0,6,0,1145.0,1,1,1,0,1,26.0,1,0,0,1,1,1,1,1,1,2016.0,0,0,0,1,3,2,2,1,1,0,1,2
1000,0,6,0,1308.0,1,1,1,0,1,22.0,1,0,0,1,1,1,1,1,1,2016.0,0,0,0,1,0,2,2,1,1,2,1,2
1001,0,6,0,1308.0,1,1,1,0,1,4.0,1,0,1,1,1,1,1,1,1,2016.0,0,0,0,1,0,2,2,1,1,2,1,2
1002,0,6,0,1308.0,1,1,1,0,1,24.0,0,0,1,1,1,1,0,1,1,2016.0,0,0,0,1,0,2,2,1,1,2,1,2
1003,0,6,0,1430.0,1,1,1,0,1,57.0,0,0,1,1,1,0,0,1,1,2016.0,0,0,0,1,0,0,2,1,1,2,1,2
1004,0,6,0,1100.0,1,1,1,0,1,50.0,0,0,1,1,1,0,0,1,1,2016.0,0,0,0,1,0,0,2,5,1,2,1,2
1005,0,6,0,1100.0,1,1,1,0,1,37.0,1,0,1,1,1,0,0,1,1,2016.0,0,0,0,1,0,0,2,5,1,2,0,2
1006,0,6,0,1313.0,1,1,1,0,1,79.0,1,0,1,1,1,0,0,1,1,2016.0,0,0,1,1,0,0,2,5,1,2,0,2
1007,0,6,0,1313.0,1,1,1,0,1,80.0,0,0,1,1,1,0,0,1,1,2016.0,0,0,1,2,0,0,2,5,1,2,0,2
1008,0,6,0,1025.0,1,1,1,0,1,56.0,1,0,1,1,1,0,0,1,1,2016.0,0,1,1,2,0,0,2,5,1,2,0,2
1009,0,6,0,1100.0,1,1,1,0,1,81.0,0,0,1,1,1,0,0,1,1,2016.0,0,1,1,2,0,0,1,5,1,2,0,2
1010,0,6,0,1417.0,1,1,1,0,1,28.0,0,0,1,1,1,0,0,1,1,2016.0,1,1,1,2,3,0,1,1,0,2,0,2
1011,0,6,0,1635.0,1,1,1,0,1,29.0,0,0,0,1,1,0,0,0,1,2016.0,1,1,1,2,3,0,1,1,0,2,0,2
1012,0,6,0,1655.0,1,1,1,0,1,58.0,1,0,0,1,1,0,1,0,1,2016.0,1,1,1,2,3,0,1,5,0,2,0,2
1013,0,6,0,1655.0,1,1,1,0,1,65.0,0,0,0,1,1,0,1,0,1,2017.0,1,1,1,2,3,0,1,5,0,2,0,2
1014,0,6,0,915.0,1,1,1,0,1,63.0,0,0,0,1,1,0,1,0,1,2017.0,1,1,1,2,3,0,1,5,0,2,0,1
1015,0,6,0,2202.0,1,1,1,0,1,53.0,1,0,0,1,1,0,1,0,1,2017.0,1,1,1,2,3,0,1,5,0,2,1,1
1016,0,6,0,745.0,1,1,1,0,1,28.0,1,0,0,1,0,0,1,0,1,2017.0,1,1,0,2,3,0,1,1,0,2,1,1
1017,0,6,0,845.0,1,1,1,0,1,19.0,1,0,0,1,0,0,1,0,1,2017.0,1,1,0,1,0,0,1,1,0,2,1,1
1018,0,6,0,930.0,1,1,1,0,1,18.0,1,0,0,1,0,0,1,0,1,2017.0,1,0,0,1,0,0,1,1,0,3,1,1
1019,0,6,0,930.0,1,1,1,0,1,18.0,0,0,0,1,0,0,1,0,1,2017.0,1,0,0,1,0,0,1,1,0,3,1,1
1020,0,6,0,1205.0,1,1,1,0,1,28.0,0,0,0,1,0,0,1,0,1,2017.0,0,0,0,1,0,2,1,1,1,2,1,1
1021,0,6,0,740.0,1,1,1,0,1,22.0,1,0,0,1,0,0,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,1,1,1
1022,0,6,0,1855.0,1,1,1,0,1,8.0,1,0,0,1,1,0,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,1,1,1
1023,0,6,0,140.0,1,1,1,0,1,35.0,1,0,0,1,1,0,1,1,1,2017.0,0,1,0,1,0,2,1,1,1,0,1,1
1024,0,6,0,1900.0,1,1,1,0,1,32.0,1,0,0,1,1,0,1,1,1,2017.0,0,1,1,1,0,2,1,1,1,2,1,2
1025,0,6,0,1527.0,1,1,1,0,1,29.0,0,0,0,1,1,0,1,1,1,2017.0,0,1,1,1,0,2,1,1,1,2,1,2
1026,0,6,0,1310.0,1,1,1,0,1,78.0,1,0,0,1,1,0,1,1,1,2017.0,0,1,1,1,0,2,1,1,1,1,1,2
1027,0,6,0,1845.0,1,1,1,0,1,8.0,0,0,0,1,1,0,1,1,1,2017.0,0,1,1,1,3,2,2,1,1,2,0,2
1028,0,6,0,1300.0,1,1,1,0,1,51.0,0,0,0,1,1,0,1,1,1,2017.0,0,1,1,1,3,2,2,1,1,2,0,2
1029,0,6,0,1706.0,1,1,1,0,1,26.0,1,0,0,1,1,0,1,1,1,2017.0,0,1,1,1,3,2,2,1,1,2,0,2
1030,0,6,0,1730.0,1,1,1,0,1,40.0,1,0,0,1,1,0,1,1,1,2017.0,0,1,1,1,0,0,2,1,1,1,0,2
1031,0,6,0,1730.0,1,1,1,0,1,18.0,1,0,0,1,1,0,1,1,1,2017.0,0,0,1,1,0,0,2,1,1,0,0,2
1032,0,6,0,1839.0,1,1,1,0,1,9.0,1,0,0,1,0,0,1,1,1,2017.0,0,0,1,1,0,0,2,1,1,2,0,2
1033,0,6,0,1700.0,1,1,1,0,1,18.0,0,0,0,1,0,0,1,1,1,2017.0,0,0,1,2,0,0,2,1,1,2,0,2
1034,0,6,0,1700.0,1,1,1,0,1,18.0,1,0,0,1,0,0,1,1,1,2017.0,0,0,0,2,0,0,2,1,1,2,0,2
1035,0,6,0,2055.0,1,1,1,0,1,79.0,0,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,0,0,2,1,1,2,0,2
1036,0,6,0,16.0,1,1,1,0,1,17.0,0,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,0,0,2,1,1,3,0,2
1037,0,6,0,16.0,1,1,1,0,1,16.0,0,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,0,0,1,1,1,3,1,2
1038,0,6,0,1327.0,1,1,1,0,1,23.0,1,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,0,0,1,1,0,2,1,2
1039,0,6,0,1342.0,1,1,1,0,1,20.0,0,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,0,0,1,1,0,1,1,2
1040,0,6,0,1538.0,1,1,1,0,1,58.0,0,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,3,0,1,1,0,2,1,2
1041,0,6,0,1735.0,1,1,1,0,1,65.0,1,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,3,0,1,1,0,2,1,2
1042,0,6,0,1735.0,1,1,1,0,1,22.0,0,0,0,1,0,1,1,1,1,2017.0,0,1,0,2,3,0,1,1,0,2,1,2
1043,0,6,0,845.0,1,1,1,0,1,36.0,1,0,0,1,0,1,1,1,1,2017.0,0,1,0,1,0,0,1,1,0,1,1,2
1044,0,6,0,1601.0,1,1,1,0,1,51.0,0,0,0,1,0,1,1,1,1,2017.0,0,1,0,1,0,0,1,1,0,2,1,2
1045,0,6,0,1731.0,1,1,1,0,1,25.0,0,0,0,1,0,1,1,0,1,2017.0,0,0,1,1,0,0,2,1,0,2,1,2
1046,0,6,0,1850.0,1,1,1,0,1,10.0,0,0,0,1,0,1,1,0,1,2017.0,1,0,1,1,0,0,2,1,0,2,1,2
1047,0,6,0,1840.0,1,1,1,0,1,20.0,1,0,0,1,1,1,1,0,1,2017.0,1,0,1,1,0,0,2,1,0,1,1,2
1048,0,6,0,1930.0,1,1,1,0,1,26.0,0,0,0,1,1,1,1,0,1,2017.0,1,0,1,1,0,0,2,1,1,2,1,2
1049,0,6,0,2000.0,1,1,1,0,1,41.0,1,1,0,1,1,1,1,0,1,2017.0,1,0,1,1,0,0,2,1,1,1,1,2
1050,0,6,0,2209.0,1,1,1,0,1,20.0,1,1,0,1,1,1,1,0,1,2017.0,1,0,1,1,0,0,2,1,1,1,1,2
1051,0,6,0,820.0,1,1,1,0,1,33.0,1,1,0,1,1,1,1,0,1,2017.0,1,0,1,1,0,2,2,1,1,2,0,2
1052,0,6,0,1505.0,1,1,1,0,1,15.0,1,1,0,1,1,1,1,0,1,2017.0,1,1,1,1,0,2,2,1,1,3,0,2
